rows_used,lr_mae,lr_rmse,rf_mae,rf_rmse,name,engine
1239,0.549874772463428,0.8359670322610191,0.6045497983870984,0.8772292544665405,ETR,pandas
277,0.8070653654795382,0.9900427705047544,4.009534821428565,2.050500267722084,EVHC,pandas
1239,1.047692125989925,1.2700785074698082,1.648879435483867,1.6208270537107645,EW,pandas
1239,0.28663817558107724,0.6171448020143744,0.9390570564515869,1.2094919948954632,EXC,pandas
1239,0.4278608408523987,0.8049108784576118,3.9613278225806225,2.305083876465679,EXPD,pandas
1239,1.5193570422475084,1.5341977284252373,7.440175806451686,3.1373245557265776,EXPE,pandas
1239,0.745797509396228,0.9943412755443511,0.9565086693548323,1.101396713166753,EXR,pandas
1239,0.10252736171648737,0.3869522197366908,0.30047328629031533,0.6465608677736756,F,pandas
1239,0.5211337109572115,0.8531843460076123,0.9971383064516124,1.2397796271919344,FAST,pandas
1239,1.3973600477215917,1.4287264525573027,29.14967983871,5.771611079207316,FB,pandas
1239,0.4957169955597333,0.8319186731094314,2.286796774193602,1.8023564441445508,FBHS,pandas
1239,0.259212831125842,0.599662931994101,0.31582439516128935,0.6483374945472096,FCX,pandas
1239,1.7567094180153815,1.5495855793104427,22.365533064516146,5.554186645910831,FDX,pandas
1239,0.2600242800609095,0.6190997874904647,0.4194618951612818,0.7458597988670874,FE,pandas
1239,1.2428958606534903,1.3618885926991722,1.493906350806455,1.4389418446413944,FFIV,pandas
1239,0.506260825828316,0.8533739998807695,9.397476209677396,3.323662872234292,FIS,pandas
1239,0.7354441700221506,1.0451785473776556,15.207073790322617,4.065421567144056,FISV,pandas
1239,0.2678736095125763,0.6004185679321016,1.364774596774184,1.4421656914883043,FITB,pandas
1239,0.8483545452198711,1.2715915479412019,1.043375201612912,1.3330233328847223,FL,pandas
1239,0.3918665618793721,0.7516178774981839,4.723910887096766,2.637054386547858,FLIR,pandas
1239,0.6009144793943719,1.0880037196016017,1.0942772177419438,1.3463789749872128,FLR,pandas
1239,0.5303837633894758,0.8921759714672878,0.6454422298387077,0.9472775385623009,FLS,pandas
1239,0.8498773721304564,1.1219365971333437,6.217892943548394,2.934694262530096,FMC,pandas
1149,0.357468251977255,0.7000656544749846,0.38878813043478494,0.7214473512084971,FOX,pandas
1149,0.3668397515177003,0.7182490542524457,0.3901851304347829,0.7304294296591544,FOXA,pandas
1239,1.1449793044249494,1.2170992613316622,1.3271885080645167,1.3294532340336493,FRT,pandas
1239,0.38934919421379244,0.7188572239681513,0.4506500000000007,0.7704441573431268,FTI,pandas
384,0.577630908054829,0.9104993412263558,1.4266162337662525,1.3594016437129035,FTV,pandas
1239,1.4458919858558075,1.4376390445148715,15.40382036290346,4.165014029170641,GD,pandas
1239,0.24142273256748878,0.5820139748790761,1.372632056451614,1.5430301761903567,GE,pandas
1239,0.2769454735234542,0.6390049290771519,0.3112578629032227,0.6620544278470796,GGP,pandas
1239,0.7074261462004862,1.0185710005059803,0.9569587762096738,1.1307713640705817,GILD,pandas
1239,0.4761117383636526,0.8141577864522752,0.550537500000002,0.858762461505981,GIS,pandas
1239,0.25161768619745145,0.6164515749912354,3.4099328629032515,1.9867849280030152,GLW,pandas
1239,0.38374030864971276,0.7320806732495307,1.2049199596774425,1.3586147952762038,GM,pandas
955,8.350952340754455,3.466965020079884,75.21013298429166,10.087887829625187,GOOG,pandas
1239,7.502016699251499,3.3282918833022843,131.63826854838686,12.479868755298213,GOOGL,pandas
1239,0.8100002575014676,1.077660851000048,0.8721292338709735,1.1147737602104366,GPC,pandas
1239,0.8001085398960943,1.0488911249514086,14.983332661290385,4.178408248092273,GPN,pandas
1239,0.39744273327689134,0.740829718470144,0.5753147177419393,0.914569301953233,GPS,pandas
1239,0.452714970893686,0.8020937188272595,0.7068062500000097,1.035307968915809,GRMN,pandas
1239,2.2567804052594904,1.7545758117592942,7.137278225806459,3.067245711759697,GS,pandas
1239,0.32891647077535147,0.6948901553993827,0.703768749999987,0.9490393980064856,GT,pandas
1239,2.6491905271727183,2.1728756849098176,9.957192943548389,3.7100766994740932,GWW,pandas
1239,0.5610284321294141,0.8901592055596805,0.6635249999999999,0.9480553463025868,HAL,pandas
1239,0.9434799645180661,1.247827223770976,4.053726814516162,2.4417241249398036,HAS,pandas
1239,0.13536486346910703,0.4270764693860734,0.4792405241935514,0.8611114705371951,HBAN,pandas
1239,0.2658629634069354,0.6035977836576639,0.33746517137096466,0.6659902272131655,HBI,pandas
1239,0.8643483403339818,1.0941458735648635,1.4484243951613105,1.416263852469026,HCA,pandas
1239,0.508307602041531,0.8219692150629813,0.6142298387096821,0.8866710369586286,HCN,pandas
1239,0.27209030942359475,0.6024133318639439,1.014196975806447,1.2308071190359733,HCP,pandas
1239,1.1824476324609647,1.3025465619493775,22.65929133064538,5.277774280151718,HD,pandas
1239,0.7457067259463238,0.9785083698290353,1.17390201612904,1.20377417462944,HES,pandas
1239,0.37630900373012216,0.7223995462173476,4.4523647177419585,2.322815643353042,HIG,pandas
1239,2.0730458520784016,1.7740049577201218,17.936923790322705,4.823803266533433,HII,pandas
256,0.7496149474283834,0.9852292370858515,5.714011538461625,2.5930054098668034,HLT,pandas
1239,0.6255247613870407,0.9251103576393633,0.769053225806447,0.9937068394634935,HOG,pandas
1239,0.36197983608589185,0.7340421183183654,1.3074047379032059,1.3133275530709336,HOLX,pandas
1239,0.7922523838397153,1.0542900006240756,16.702630241935655,4.445085849336925,HON,pandas
1239,0.8702787190037814,1.0553999081698886,1.0309691532258103,1.1516171034250593,HP,pandas
561,0.2482709808145387,0.694268161718991,0.3226548672566376,0.7249382592165697,HPE,pandas
561,0.1811902492775409,0.5331848554439249,2.1219924778760912,1.5615490775092877,HPQ,pandas
1239,0.3528713749126694,0.7293965372599222,0.5763181451612779,0.8783953783195076,HRB,pandas
1239,0.2903210473692475,0.6489214965835913,0.44453104838709273,0.773342552411177,HRL,pandas
1239,0.9024507986021796,1.1619198081318816,18.12778387096782,4.81773477937184,HRS,pandas
1239,0.767997046919234,1.0754614217844982,1.573806653225828,1.510114401401912,HSIC,pandas
1239,0.1772025077535504,0.4928480503656536,0.20241713709677506,0.5158593869744127,HST,pandas
1239,0.7435834551224164,1.0205634637961591,2.127038306451604,1.8495733555809626,HSY,pandas
1239,2.1947931196636388,1.7506588683768132,34.26301975806424,6.237493686628835,HUM,pandas
1239,1.0663655521191933,1.3100439066545884,1.3014602822580674,1.3691098937937427,IBM,pandas
1234,0.5373449233904162,0.9066957052430661,7.153173400809656,2.9287408663869527,ICE,pandas
1239,1.5514970986125554,1.499429238101867,18.301533266128732,4.518726456690306,IDXX,pandas
1239,1.0837826892643756,1.2146633251911378,4.3700004032259425,2.530486462617737,IFF,pandas
1239,2.258191718372546,1.8391976154862857,3.047942318548385,2.130962188822842,ILMN,pandas
1239,2.0694171933000147,1.7084517907760541,4.9163276209677305,2.6526276718017425,INCY,pandas
897,0.3393404921508369,0.7242279726805418,1.498506111111134,1.3806901739764166,INFO,pandas
1239,0.35015892479427535,0.7631645458707548,2.9168535322580174,2.2094651269655445,INTC,pandas
1239,1.0053667346323154,1.263415228202197,21.9831743951615,5.117733186710487,INTU,pandas
